id,created_at,updated_at,manufacturer_id,processor_family_id,microarchitecture_id,code_name_id,technology_id,cache_on_id,cache_off_id,die_photo_id,model,date,clock,max_clock,hw_nthreadspercore,hw_ncores,tdp,source,bus_width,transistors,die_size,vdd_low,vdd_high
1594,02:24.7,02:24.7,9,184,,36,,1,2,,T6670,07/01/2009,2200,,1,2,35,http://ark.intel.com/products/42109/Intel-Core2-Duo-Processor-T6670-2M-Cache-2_20-GHz-800-MHz-FSB,,410,107,,
1598,02:24.8,02:24.8,9,184,,36,,11,2,,P7570,07/01/2009,2260,,1,2,25,http://ark.intel.com/products/42167/Intel-Core2-Duo-Processor-P7570-3M-Cache-2_26-GHz-1066-MHz-FSB,,410,107,,
1601,02:24.9,02:24.9,9,14,,36,,1,2,,SU4100,07/01/2009,1300,,1,2,10,http://ark.intel.com/products/43568/Intel-Pentium-Processor-SU4100-2M-Cache-1_30-GHz-800-MHz-FSB,,410,107,,
319,01:36.1,09:06.9,9,20,,41,,2,2,52,i7-960,10/01/2009,3200,3460,2,4,130,http://ark.intel.com/products/37151/Intel-Core-i7-960-Processor-(8M-Cache-3_20-GHz-4_80-GTs-Intel-QPI),,731,263,0.8,1.375
338,01:36.7,01:36.7,9,14,,36,,3,2,,T4400,10/01/2009,2200,,1,2,35,http://ark.intel.com/products/40739/Intel-Pentium-Processor-T4400-(1M-Cache-2_20-GHz-800-MHz-FSB)-Socket-P,,410,107,,
1309,02:13.4,02:13.4,9,1,42,41,61,102,2,,W3565,10/01/2009,3200,3460,2,4,130,http://ark.intel.com/products/39721/Intel-Xeon-Processor-W3565-8M-Cache-3_20-GHz-4_80-GTs-Intel-QPI,64,731,263,0.8,1.225
805,01:52.7,01:52.7,1,41,1,100,1,41,2,,710,01/02/2009,2600,,1,3,95,spec website,64,758,258,0.875,1.425
806,01:52.7,01:52.7,1,41,1,100,1,41,2,,720,01/02/2009,2800,,1,3,95,spec website,64,758,258,0.875,1.425
807,01:52.8,01:52.8,1,41,1,101,1,42,2,,805,01/02/2009,2500,,1,4,95,spec website,64,758,258,0.875,1.425
808,01:52.8,01:52.8,1,41,1,101,1,42,2,,810,01/02/2009,2600,,1,4,95,merged,64,758,258,0.875,1.425
809,01:52.9,01:52.9,1,41,1,101,1,41,2,,910,01/02/2009,2600,,1,4,95,merged,64,758,258,0.875,1.425
1280,02:12.3,02:12.3,9,1,42,157,61,101,2,,E5504,01/03/2009,2000,,1,4,80,Horowitz spreadsheet,64,,263,0.75,1.35
1285,02:12.5,02:12.5,9,1,42,157,61,102,2,,E5540,01/03/2009,2530,,2,4,80,Horowitz spreadsheet,64,,263,0.75,1.35
1344,02:14.9,02:14.9,9,1,42,157,61,102,2,,X5550,01/03/2009,2670,,2,4,95,Horowitz spreadsheet,64,731,263,0.75,1.35
794,01:52.3,01:52.3,1,40,7,98,1,41,2,,2389,01/04/2009,2900,,1,4,115,Horowitz spreadsheet,64,,,,1.325
1099,02:05.2,09:02.5,9,8,34,36,61,94,2,44,T9900,01/04/2009,3060,,1,2,35,http://ark.intel.com/products/39312/Intel-Core 2-Duo-Processor-T9900-(6M-Cache-3_06-GHz-1066-MHz-FSB),64,410,107,1.05,1.2125
1109,02:05.7,09:04.1,9,19,35,37,61,96,2,47,Q8400,01/04/2009,2660,,1,4,95,http://ark.intel.com/products/38512/Intel-Core 2-Quad-Processor-Q8400-(4M-Cache-2_66-GHz-1333-MHz-FSB),64,456,164,0.85,1.3625
1121,02:06.1,02:06.1,9,17,34,36,61,93,2,,SU3500,01/04/2009,1400,,1,1,5.5,http://ark.intel.com/products/37133/Intel-Core 2-Solo-Processor-ULV-SU3500-(3M-Cache-1_40-GHz-800-MHz-FSB),64,410,107,1.05,1.15
811,01:53.0,01:53.0,1,41,1,101,1,41,2,,925,01/05/2009,2800,,1,4,95,spec website,64,758,258,0.85,1.425
1081,02:04.6,09:02.9,9,8,36,38,61,93,2,45,E7600,01/05/2009,3060,,2,2,65,http://ark.intel.com/products/41495/Intel-Core 2-Duo-Processor-E7600-(3M-Cache-3_06-GHz-1066-MHz-FSB),64,228,82,0.85,1.3625
1147,02:07.1,09:07.0,9,20,42,41,61,102,2,52,950,01/05/2009,3060,3330,2,4,130,merged,64,731,263,0.8,1.375
1149,02:07.1,09:07.0,9,20,42,41,61,102,2,52,975,01/05/2009,3333,3600,2,4,130,merged,64,731,263,0.8,1.375
1152,02:07.3,09:07.0,9,20,42,41,61,102,2,52,975X,01/05/2009,3333,,2,4,130,Horowitz spreadsheet,64,731,263,0.8,1.375
1176,02:08.3,02:08.3,9,14,34,36,61,10,2,,SU2700,01/05/2009,1300,,1,1,10,Horowitz spreadsheet,64,410,107,1.05,1.15
795,01:52.3,01:52.3,1,40,7,99,1,41,2,,2435,01/06/2009,2600,,1,6,115,spec website,64,904,346,,1.3
804,01:52.6,01:52.6,1,40,7,99,1,41,2,,2439-SE,01/07/2009,2800,,1,6,137,Horowitz spreadsheet,64,,,,1.3
813,01:53.0,01:53.0,1,41,1,101,1,41,2,,955,01/08/2009,3200,,1,4,125,spec website,64,758,258,0.85,1.4
1140,02:06.9,02:06.9,9,22,42,43,61,102,2,,750,01/09/2009,2667,3200,1,4,95,merged,64,774,296,0.762,1.4
1143,02:07.0,02:07.0,9,20,42,43,61,102,2,,860,01/09/2009,2800,3460,1,4,95,merged,64,774,296,0.65,1.4
1144,02:07.0,02:07.0,9,20,42,43,61,102,2,,870,01/09/2009,2933,3600,1,4,95,merged,64,774,296,0.65,1.4
1328,02:14.2,02:14.2,9,1,42,43,61,102,2,,X3430,01/09/2009,2400,2800,1,4,95,merged,64,774,296,0.7,1.4
1330,02:14.3,02:14.3,9,1,42,43,61,102,2,,X3450,01/09/2009,2667,3200,2,4,95,merged,64,774,296,0.7,1.4
1142,02:06.9,02:06.9,9,20,42,45,61,103,2,,720QM,23/09/2009,1600,2800,2,4,45,http://ark.intel.com/Product.aspx?id=43122,64,774,296,0.65,1.4
1045,02:03.1,02:03.1,9,18,80,48,61,85,2,,D510,21/12/2009,1667,,2,2,13,http://ark.intel.com/Product.aspx?id=43098,,,,,
1050,02:03.3,02:03.3,9,18,80,48,61,85,2,,N450,21/12/2009,1666,,2,1,2.5,http://ark.intel.com/Product.aspx?id=42503,32,,,,
344,01:36.8,01:36.8,9,1,,41,,2,2,,W3530,01/01/2010,2800,3060,2,4,130,http://ark.intel.com/products/41313/Intel-Xeon-Processor-W3530-(8M-Cache-2_80-GHz-4_80-GTs-Intel-QPI),,731,263,0.8,1.375
346,01:36.9,01:36.9,9,20,,43,,2,2,,i7-860S,01/01/2010,2530,3460,2,4,82,http://ark.intel.com/products/41318/Intel-Core-i7-860S-Processor-(8M-Cache-2_53-GHz),,774,296,0.65,1.4
347,01:36.9,09:07.0,9,20,,41,,2,2,52,i7-930,01/01/2010,2800,3060,2,4,130,http://ark.intel.com/products/41447/Intel-Core-i7-930-Processor-(8M-Cache-2_80-GHz-4_80-GTs-Intel-QPI),,731,263,0.8,1.375
361,01:37.4,01:37.4,9,21,,44,,22,2,,9330,01/01/2010,1460,1600,2,4,155,http://ark.intel.com/products/42795/Intel-Itanium-Processor-9330-20M-Cache-1_46-GHz-4_80-GTs-Intel-QPI,,,,,
366,01:37.5,01:37.5,9,14,,38,,2,2,,E6600,01/01/2010,3060,,1,2,65,http://ark.intel.com/products/42807/Intel-Pentium-Processor-E6600-(2M-Cache-3_06-GHz-1066-FSB),,228,82,,
369,01:37.6,01:37.6,9,22,,43,,2,2,,i5-750S,01/01/2010,2400,3200,1,4,82,http://ark.intel.com/products/42917/Intel-Core-i5-750S-Processor-(8M-Cache-2_40-GHz),,774,296,0.65,1.4
372,01:37.7,01:37.7,9,14,,36,,2,2,,T4500,01/01/2010,2300,,1,2,35,http://ark.intel.com/products/42925/Intel-Pentium-Processor-T4500-(1M-Cache-2_30-GHz-800-MHz-FSB),,410,107,,
378,01:37.9,01:37.9,9,21,,44,,23,2,,9310,01/01/2010,1600,,2,2,130,http://ark.intel.com/products/43407/Intel-Itanium-Processor-9310-(10M-Cache-1_60-GHz-4_80-GTs-Intel-QPI),,,,,
379,01:37.9,01:37.9,9,21,,44,,24,2,,9320,01/01/2010,1330,1466,2,4,155,http://ark.intel.com/products/43408/Intel-Itanium-Processor-9320-(16M-Cache-1_33-GHz-4_80-GTs-Intel-QPI),,,,,
380,01:37.9,01:37.9,9,21,,44,,22,2,,9340,01/01/2010,1600,1733,2,4,185,http://ark.intel.com/products/43409/Intel-Itanium-Processor-9340-(20M-Cache-1_60-GHz-4_80-GTs-Intel-QPI),,,,,
381,01:38.0,01:38.0,9,21,,44,,18,2,,9350,01/01/2010,1730,1866,2,4,185,http://ark.intel.com/products/43410/Intel-Itanium-Processor-9350-(24M-Cache-1_73-GHz-4_80-GTs-Intel-QPI),,,,,
382,01:38.0,09:05.3,9,24,,46,,2,2,49,i3-350M,01/01/2010,2260,,2,2,35,http://ark.intel.com/products/43529/Intel-Core-i3-350M-Processor-(3M-Cache-2_26-GHz),,382,81,,
383,01:38.0,01:38.0,9,22,,46,,2,2,,i5-430M,01/01/2010,2260,2530,2,2,35,http://ark.intel.com/products/43537/Intel-Core-i5-430M-Processor-(3M-Cache-2_26-GHz),,382,81,,
384,01:38.1,01:38.1,9,22,,46,,2,2,,i5-540M,01/01/2010,2530,3066,2,2,35,http://ark.intel.com/products/43544/Intel-Core-i5-540M-Processor-(3M-Cache-2_53-GHz),,382,81,,
385,01:38.1,09:06.4,9,22,,47,,2,2,51,i5-650,01/01/2010,3200,3460,2,2,73,http://ark.intel.com/products/43546/Intel-Core-i5-650-Processor-(4M-Cache-3_20-GHz),,382,81,0.65,1.4
386,01:38.2,09:06.4,9,22,,47,,2,2,51,i5-661,01/01/2010,3330,3600,2,2,87,http://ark.intel.com/products/43553/Intel-Core-i5-661-Processor-(4M-Cache-3_33-GHz),,382,81,0.65,1.4
387,01:38.2,09:06.4,9,22,,47,,2,2,51,i5-670,01/01/2010,3460,3730,2,2,73,http://ark.intel.com/products/43556/Intel-Core-i5-670-Processor-(4M-Cache-3_46-GHz),,382,81,0.65,1.4
388,01:38.2,01:38.2,9,20,,46,,2,2,,i7-620LM,01/01/2010,2000,2800,2,2,25,http://ark.intel.com/products/43559/Intel-Core-i7-620LM-Processor-(4M-Cache-2_00-GHz),,382,81,,
389,01:38.3,01:38.3,9,20,,46,,2,2,,i7-620UM,01/01/2010,1060,2133,2,2,18,http://ark.intel.com/products/43562/Intel-Core-i7-620UM-Processor-(4M-Cache-1_06-GHz),,382,81,,
390,01:38.3,01:38.3,9,20,,46,,2,2,,i7-640LM,01/01/2010,2130,2933,2,2,25,http://ark.intel.com/products/43563/Intel-Core-i7-640LM-Processor-(4M-Cache-2_13-GHz),,382,81,,
392,01:38.4,01:38.4,9,18,,48,,5,2,,N470,01/01/2010,1830,,2,1,6.5,http://ark.intel.com/products/46467/Intel-Atom-Processor-N470-(512K-Cache-1_83-GHz),,123,66,,
393,01:38.4,09:05.9,9,24,,47,,2,2,50,i3-530,01/01/2010,2930,,2,2,73,http://ark.intel.com/products/46472/Intel-Core-i3-530-Processor-(4M-Cache-2_93-GHz),,382,81,0.65,1.4
395,01:38.5,01:38.5,9,1,,49,,19,2,,E6510,01/01/2010,1730,1733,2,4,105,http://ark.intel.com/products/46488/Intel-Xeon-Processor-E6510-(12M-Cache-1_73-GHz-4_80-GTs-Intel-QPI),,,,,
396,01:38.5,01:38.5,9,1,,49,,21,2,,E6540,01/01/2010,2000,2266,2,6,105,http://ark.intel.com/products/46489/Intel-Xeon-Processor-E6540-(18M-Cache-2_00-GHz-6_40-GTs-Intel-QPI),,,,,
397,01:38.5,01:38.5,9,1,,49,,21,2,,E7520,01/01/2010,1866,1866,2,4,95,http://ark.intel.com/products/46490/Intel-Xeon-Processor-E7520-(18M-Cache-1_86-GHz-4_80-GTs-Intel-QPI),,,,0.675,1.35
398,01:38.5,01:38.5,9,1,,49,,19,2,,E7530,01/01/2010,1866,2133,2,6,105,http://ark.intel.com/products/46491/Intel-Xeon-Processor-E7530-(12M-Cache-1_86-GHz-5_86-GTs-Intel-QPI),,,,0.675,1.35
399,01:38.6,01:38.6,9,1,,49,,21,2,,E7540,01/01/2010,2000,2266,2,6,105,http://ark.intel.com/products/46492/Intel-Xeon-Processor-E7540-(18M-Cache-2_00-GHz-6_40-GTs-Intel-QPI),,,,0.675,1.35
400,01:38.6,01:38.6,9,1,,49,,21,2,,L7545,01/01/2010,1866,2533,2,6,95,http://ark.intel.com/products/46493/Intel-Xeon-Processor-L7545-(18M-Cache-1_86-GHz-5_86-GTs-Intel-QPI),,,,0.675,1.35
401,01:38.6,01:38.6,9,1,,49,,18,2,,L7555,01/01/2010,1866,2533,2,8,95,http://ark.intel.com/products/46494/Intel-Xeon-Processor-L7555-(24M-Cache-1_86-GHz-5_86-GTs-Intel-QPI),,,,0.675,1.35
402,01:38.7,01:38.7,9,1,,49,,21,2,,X6550,01/01/2010,2000,2400,2,8,130,http://ark.intel.com/products/46495/Intel-Xeon-Processor-X6550-(18M-Cache-2_00-GHz-6_40-GTs-Intel-QPI),,,,,
403,01:38.7,01:38.7,9,1,,49,,21,2,,X7542,01/01/2010,2666,2800,1,6,130,http://ark.intel.com/products/46497/Intel-Xeon-Processor-X7542-(18M-Cache-2_66-GHz-5_86-GTs-Intel-QPI),,,,0.675,1.35
404,01:38.7,01:38.7,9,1,,49,,21,2,,X7550,01/01/2010,2000,2400,2,8,130,http://ark.intel.com/products/46498/Intel-Xeon-Processor-X7550-(18M-Cache-2_00-GHz-6_40-GTs-Intel-QPI),,,,0.675,1.35
405,01:38.8,01:38.8,9,1,,49,,18,2,,X7560,01/01/2010,2266,2666,2,8,130,http://ark.intel.com/products/46499/Intel-Xeon-Processor-X7560-(24M-Cache-2_26-GHz-6_40-GTs-Intel-QPI),,,,,
406,01:38.8,01:38.8,9,4,,36,,2,2,,T3300,01/01/2010,2000,,1,2,35,http://ark.intel.com/products/47511/Intel-Celeron-Processor-T3300-(1M-Cache-2_00-GHz-800-MHz-FSB),,410,107,,
407,01:38.8,01:38.8,9,22,,46,,2,2,,i5-520UM,01/01/2010,1066,1866,2,2,18,http://ark.intel.com/products/47554/Intel-Core-i5-520UM-Processor-(3M-Cache-1_06-GHz),,382,81,,
408,01:38.9,09:05.4,9,24,,46,,2,2,49,i3-330M,01/01/2010,2130,,2,2,35,http://ark.intel.com/products/47663/Intel-Core-i3-330M-Processor-(3M-Cache-2_13-GHz),,382,81,,
410,01:39.5,01:39.5,9,20,,46,,2,2,,i7-640UM,01/01/2010,1200,2266,2,2,18,http://ark.intel.com/products/47700/Intel-Core-i7-640UM-Processor-(4M-Cache-1_20-GHz),,382,81,,
411,01:39.5,01:39.5,9,23,,50,,2,2,,i7-980X,01/01/2010,3330,3600,2,6,130,http://ark.intel.com/products/47932/Intel-Core-i7-980X-Processor-Extreme-Edition-(12M-Cache-3_33-GHz-6_40-GTs-Intel-QPI),,,239,0.8,1.375
1129,02:06.4,09:05.9,9,24,42,47,60,101,2,50,530,01/01/2010,2933,,2,2,73,merged,64,382,81,0.65,1.4
1130,02:06.5,09:05.9,9,24,42,47,60,101,2,50,540,01/01/2010,3067,,2,2,73,merged,64,382,81,0.65,1.4
1135,02:06.7,09:06.5,9,22,42,47,60,101,2,51,650,01/01/2010,3200,3460,1,2,73,merged,64,382,81,0.65,1.4
1136,02:06.7,09:06.5,9,22,42,47,60,101,2,51,660,01/01/2010,3333,3600,1,2,73,merged,64,382,81,0.65,1.4
1137,02:06.8,09:06.5,9,22,42,47,60,101,2,51,661,01/01/2010,3333,3600,2,2,87,merged,64,382,81,0.65,1.4
1138,02:06.8,09:06.5,9,22,42,47,60,101,2,51,670,01/01/2010,3467,3730,2,2,73,merged,64,382,81,0.65,1.4
1141,02:06.9,09:06.5,9,22,42,47,60,100,2,51,520,01/01/2010,2400,,2,2,35,merged,64,381,81,0.65,1.4
1150,02:07.2,02:07.2,9,20,42,46,60,101,2,,610,01/01/2010,2533,,2,2,35,merged,64,382,81,0.775,1.4
1164,02:07.8,02:07.8,9,14,42,47,60,100,2,,G6950,01/01/2010,2800,,1,2,73,merged,64,382,81,0.65,1.4
1279,02:12.3,02:12.3,9,1,42,42,61,101,2,,E5503,01/01/2010,2000,,1,2,80,http://ark.intel.com/products/37094/Intel-Xeon-Processor-E5503-4M-Cache-2_00-GHz-4_80-GTs-Intel-QPI,64,,263,0.75,1.35
1282,02:12.4,02:12.4,9,1,42,42,61,101,2,,E5507,01/01/2010,2260,,1,4,80,http://ark.intel.com/products/37100/Intel-Xeon-Processor-E5507-4M-Cache-2_26-GHz-4_80-GTs-Intel-QPI,64,,263,0.75,1.35
1287,02:12.6,02:12.6,9,1,42,55,60,104,2,,E5630,01/01/2010,2530,2800,2,4,80,http://ark.intel.com/products/47924/Intel-Xeon-Processor-E5630-12M-Cache-2_53-GHz-5_86-GTs-Intel-QPI,64,,,0.75,1.35
1292,02:12.8,02:12.8,9,1,42,47,60,101,2,,L3406,01/01/2010,2260,2530,2,2,30,http://ark.intel.com/products/47555/Intel-Xeon-Processor-L3406-4M-Cache-2_26-GHz,64,382,81,0.65,1.4
1301,02:13.1,02:13.1,9,1,42,55,60,104,2,,L5609,01/01/2010,1860,1860,1,4,40,http://ark.intel.com/products/47928/Intel-Xeon-Processor-L5609-12M-Cache-1_86-GHz-4_80-GTs-Intel-QPI,64,,,0.75,1.35
1302,02:13.1,02:13.1,9,1,42,55,60,104,2,,L5630,01/01/2010,2130,2400,2,4,40,http://ark.intel.com/products/47927/Intel-Xeon-Processor-L5630-12M-Cache-2_13-GHz-5_86-GTs-Intel-QPI,64,,,0.75,1.35
1303,02:13.2,02:13.2,9,1,42,55,60,104,2,,L5640,01/01/2010,2260,2800,2,6,60,http://ark.intel.com/products/47926/Intel-Xeon-Processor-L5640-12M-Cache-2_26-GHz-5_86-GTs-Intel-QPI,64,,,0.75,1.35
1313,02:13.7,02:13.7,9,1,42,55,60,104,2,,W3680,01/01/2010,3330,3600,2,6,130,http://ark.intel.com/products/47917/Intel-Xeon-Processor-W3680-12M-Cache-3_33-GHz-6_40-GTs-Intel-QPI,64,,,0.8,1.375
1347,02:15.0,02:15.0,9,1,42,55,60,104,2,,X5650,01/01/2010,2660,3060,2,6,95,http://ark.intel.com/products/47922/Intel-Xeon-Processor-X5650-12M-Cache-2_66-GHz-6_40-GTs-Intel-QPI,64,,,0.75,1.35
1348,02:15.1,02:15.1,9,1,42,55,60,104,2,,X5660,01/01/2010,2800,3200,2,6,95,http://ark.intel.com/products/47921/Intel-Xeon-Processor-X5660-12M-Cache-2_80-GHz-6_40-GTs-Intel-QPI,64,,,0.75,1.35
1349,02:15.1,02:15.1,9,1,42,55,60,123,2,,X5667,01/01/2010,3060,3460,2,4,95,http://ark.intel.com/products/47919/Intel-Xeon-Processor-X5667-12M-Cache-3_06-GHz-6_40-GTs-Intel-QPI,64,,,0.75,1.35
1350,02:15.2,02:15.2,9,1,42,55,60,104,2,,X5670,01/01/2010,2930,3330,2,6,95,http://ark.intel.com/products/47920/Intel-Xeon-Processor-X5670-12M-Cache-2_93-GHz-6_40-GTs-Intel-QPI,64,,,0.75,1.35
1351,02:15.2,02:15.2,9,1,42,55,60,123,2,,X5677,01/01/2010,3460,3730,2,4,130,http://ark.intel.com/products/47929/Intel-Xeon-Processor-X5677-12M-Cache-3_46-GHz-6_40-GTs-Intel-QPI,64,,,0.75,1.35
1352,02:15.2,02:15.2,9,1,42,55,60,104,2,,X5680,01/01/2010,3330,3600,2,6,130,http://ark.intel.com/products/47916/Intel-Xeon-Processor-X5680-12M-Cache-3_33-GHz-6_40-GTs-Intel-QPI,64,,,0.75,1.35
362,01:37.4,01:37.4,9,14,,38,,2,2,,E5500,04/01/2010,2800,,1,2,65,http://ark.intel.com/products/42800/Intel-Pentium-Processor-E5500-(2M-Cache-2_80-GHz-800-MHz-FSB),,228,82,0.85,1.3625
367,01:37.5,01:37.5,9,14,,38,,2,2,,E6700,04/01/2010,3200,,1,2,65,http://ark.intel.com/products/42809/Intel-Pentium-Processor-E6700-(2M-Cache-3_20-GHz-1066-FSB),,228,82,0.85,1.3625
414,01:39.7,01:39.7,9,20,,43,,2,2,,i7-870S,04/01/2010,2660,3600,2,4,82,http://ark.intel.com/products/48498/Intel-Core-i7-870S-Processor-(8M-Cache-2_66-GHz),,774,296,0.65,1.4
415,01:39.7,01:39.7,9,20,,43,,2,2,,i7-875K,04/01/2010,2930,3600,2,4,95,http://ark.intel.com/products/48499/Intel-Core-i7-875K-Processor-(8M-Cache-2_93-GHz),,774,296,0.65,1.4
416,01:39.7,01:39.7,9,20,,43,,2,2,,i7-880,04/01/2010,3060,3730,2,4,95,http://ark.intel.com/products/48500/Intel-Core-i7-880-Processor-(8M-Cache-3_06-GHz),,774,296,0.65,1.4
417,01:39.8,09:06.5,9,22,,47,,2,2,51,i5-680,04/01/2010,3600,3860,2,2,73,http://ark.intel.com/products/48504/Intel-Core-i5-680-Processor-(4M-Cache-3_60-GHz),,382,81,0.65,1.4
418,01:39.8,09:05.9,9,24,,47,,2,2,50,i3-550,04/01/2010,3200,,2,2,73,http://ark.intel.com/products/48505/Intel-Core-i3-550-Processor-(4M-Cache-3_20-GHz),,382,81,0.65,1.4
419,01:39.8,09:06.5,9,22,,47,,2,2,51,i5-655K,04/01/2010,3200,3460,2,2,73,http://ark.intel.com/products/48750/Intel-Core-i5-655K-Processor-(4M-Cache-3_20-GHz),,382,81,0.65,1.4
421,01:39.9,09:05.4,9,24,,46,,2,2,49,i3-330UM,04/01/2010,1200,,2,2,18,http://ark.intel.com/products/49021/Intel-Core-i3-330UM-Processor-(3M-cache-1_20-GHz),,382,81,,
422,01:39.9,01:39.9,9,22,,46,,2,2,,i5-450M,04/01/2010,2400,2660,2,2,35,http://ark.intel.com/products/49022/Intel-Core-i5-450M-Processor-(3M-cache-2_40-GHz),,382,81,,
423,01:39.9,01:39.9,9,22,,46,,2,2,,i5-430UM,04/01/2010,1200,1730,2,2,18,http://ark.intel.com/products/49023/Intel-Core-i5-430UM-Processor-(3M-cache-1_20-GHz),,382,81,,
425,01:40.0,01:40.0,9,14,,46,,2,2,,P6000,04/01/2010,1860,,1,2,35,http://ark.intel.com/products/49058/Intel-Pentium-Processor-P6000-(3M-Cache-1_86-GHz),,382,81,,
426,01:40.0,01:40.0,9,14,,46,,2,2,,U5400,04/01/2010,1200,,1,2,18,http://ark.intel.com/products/49156/Intel-Pentium-Processor-U5400-(3M-Cache-1_20-GHz),,382,81,,
427,01:40.1,01:40.1,9,4,,46,,2,2,,U3400,04/01/2010,1060,,1,2,18,http://ark.intel.com/products/49157/Intel-Celeron-Processor-U3400-(2M-Cache-1_06-GHz),,382,81,,
428,01:40.1,01:40.1,9,20,,46,,2,2,,i7-660UM,04/01/2010,1330,2400,2,2,18,http://ark.intel.com/products/49158/Intel-Core-i7-660UM-Processor-(4M-Cache-1_33-GHz),,382,81,,
429,01:40.1,01:40.1,9,22,,46,,2,2,,i5-540UM,04/01/2010,1200,2000,2,2,18,http://ark.intel.com/products/49159/Intel-Core-i5-540UM-Processor-(3M-Cache-1_20-GHz),,382,81,,
430,01:40.2,01:40.2,9,18,,48,,5,2,,N475,04/01/2010,1830,,2,1,6.5,http://ark.intel.com/products/49492/Intel-Atom-processor-N475-(512K-Cache-1_83-GHz),,123,66,,
434,01:40.3,01:40.3,9,18,,51,,2,2,,Z600,04/01/2010,1200,,2,1,1.3,http://ark.intel.com/products/49656/Intel-Atom-Processor-Z600-(512K-Cache-1_20-GHz),,,,,
435,01:40.3,01:40.3,9,18,,51,,2,2,,Z615,04/01/2010,1600,,2,1,2.2,http://ark.intel.com/products/49660/Intel-Atom-Processor-Z615-(512K-Cache-1_60-GHz),,,,,
436,01:40.4,01:40.4,9,18,,51,,2,2,,Z625,04/01/2010,1900,,2,1,2.2,http://ark.intel.com/products/49662/Intel-Atom-Processor-Z625-(512K-Cache-1_90-GHz),,,,,
440,01:40.5,01:40.5,9,18,,39,,5,2,,Z560,04/01/2010,2130,,2,1,2.5,http://ark.intel.com/products/49669/Intel-Atom-Processor-Z560-(512K-Cache-2_13-GHz-533-MHz-FSB),,47,26,0.75,1.1
1333,02:14.4,02:14.4,9,1,42,43,61,102,2,,X3480,04/01/2010,3060,3730,2,4,95,http://ark.intel.com/products/48501/Intel-Xeon-Processor-X3480-8M-Cache-3_06-GHz,64,774,296,0.65,1.4
353,01:37.0,01:37.0,9,4,,36,,2,2,,T3500,07/01/2010,2100,,1,2,35,http://ark.intel.com/products/42104/Intel-Celeron-Processor-T3500-(1M-Cache-2_10-GHz-800-MHz-FSB),,410,107,,
360,01:37.3,01:37.3,9,4,,38,,2,2,,E3500,07/01/2010,2700,,1,2,65,http://ark.intel.com/products/42773/Intel-Celeron-Processor-E3500-(1M-Cache-2_70-GHz-800-MHz-FSB),,,,0.85,1.3625
363,01:37.4,01:37.4,9,14,,38,,2,2,,E5700,07/01/2010,3000,,1,2,65,http://ark.intel.com/products/42801/Intel-Pentium-Processor-E5700-(2M-Cache-3_00-GHz-800-MHz-FSB),,228,82,0.85,1.3625
368,01:37.6,01:37.6,9,14,,38,,2,2,,E6800,07/01/2010,3330,,1,2,65,http://ark.intel.com/products/42811/Intel-Pentium-Processor-E6800-(2M-Cache-3_33-GHz-1066-FSB),,228,82,0.85,1.3625
375,01:37.8,01:37.8,9,20,,45,,2,2,,i7-840QM,07/01/2010,1860,3200,2,4,45,http://ark.intel.com/products/43125/Intel-Core-i7-840QM-Processor-(8M-Cache-1_86-GHz),,774,296,,
377,01:37.8,01:37.8,9,23,,45,,2,2,,i7-940XM,07/01/2010,2130,3330,2,4,55,http://ark.intel.com/products/43127/Intel-Core-i7-940XM-Processor-Extreme-Edition-(8M-Cache-2_13-GHz),,774,296,,
412,01:39.5,01:39.5,9,20,,50,,2,2,,i7-970,07/01/2010,3200,3460,2,6,130,http://ark.intel.com/products/47933/Intel-Core-i7-970-Processor-(12M-Cache-3_20-GHz-4_80-GTs-Intel-QPI),,,239,0.8,1.375
413,01:39.6,01:39.6,9,22,,43,,2,2,,i5-760,07/01/2010,2800,3330,1,4,95,http://ark.intel.com/products/48496/Intel-Core-i5-760-Processor-(8M-Cache-2_80-GHz),,774,296,0.65,1.4
420,01:39.8,09:05.4,9,24,,46,,2,2,49,i3-370M,07/01/2010,2400,,2,2,35,http://ark.intel.com/products/49020/Intel-Core-i3-370M-Processor-(3M-cache-2_40-GHz),,382,81,,
